,Review,Rating,Sentimen,Label
2777, Also this book did not seem a little bit cheesy to me  The fact that they decided to make Bette a spy just adds to how cheesy that this book is ,2,Negatif,0
2778, amazing ,4,Positif,1
2779, Buy this book ,3,Positif,1
2780, By the end of the novel  I felt worn out by all the stuff ,2,Negatif,0
2781, cookbook a little too much cleavage,2,Negatif,0
2782, Definitely recommended ,4,Positif,1
2783, Didn t resolve everything like I expected  Disappointed in the ending  Sad really ,1,Negatif,0
2784, Disappointed  Not a compelling story line ,1,Negatif,0
2785, disjointed timeline  too much detail on scientific aspects and just too long  Remarkable perseverance on the part of the author though ,1,Negatif,0
2786, Do yourself a favor and read this book ,5,Positif,1
2787, Don t bother  Plenty of other good series out there that actually have an end ,3,Negatif,0
2788, Don t let the cover fool you this book is spectacular ,4,Positif,1
2789, funny  touching book about brain health that isn t difficult to understand  ,4,Positif,1
2790, Gave up  ,2,Negatif,0
2791, He LOVES this book  Like is obsessed  reads it every day to himself  Great quality and a super cute and simple story  ,5,Positif,1
2792, He speaks to us all  Everyone should read this at least once ,5,Positif,1
2793, Highly Recommended,3,Positif,1
2794, Hope you do to and enjoy it especially this book ,3,Positif,1
2795, Hopelessness  abuse  Illness  death  puke  shame  pain  blood  broken bones  ,2,Negatif,0
2796, I  Highly recommend to anyone who gets me talking about my experience ,4,Positif,1
2797, I already started eating genious foods   ,4,Positif,1
2798, I also enjoyed beloved ,4,Positif,1
2799, I am extremely disappointed in this book ,2,Negatif,0
2800, I am so glad to finally have this  Wonderful ,5,Positif,1
2801, I am unhappy with this product  I ordered this hardcover  thinking it was a novel  This isn t a novel  it is a graphic novel  Nowhere in the listing on Amazon does it indicate that,1,Negatif,0
2802, I appreciate the format of Beginner s Yoruba which is interactive  ,4,Positif,1
2803, I believe my friend recommending this book was an answer to my prayer  To quote Melody Beattie   This is where the magic happens  ,5,Positif,1
2804, I believe that this book will qualm her fears and we can look forward to saving thousands of dollars off the interest on our mortgage ,2,Negatif,0
2805, I can not recommend spending money on this as the author seems unable to complete the trilogy ,3,Negatif,0
2806, I can t wait for my mom to read her copy so we can discuss ,4,Positif,1
2807, I can t believe Amazon even sells this kind of thing  ,1,Negatif,0
2808, I can t wait for another book ,4,Positif,1
2809, I could not not continue reading,1,Negatif,0
2810, I couldn t put it down  ,5,Positif,1
2811, I did however like it  It was good ,5,Positif,1
2812, I did not enjoy reading about the family drama  I skimmed through the last part of the book ,2,Negatif,0
2813, I did NOT purchase this      ,1,Negatif,0
2814, I didn t enjoy this book as much as I expected to,2,Negatif,0
2815, I do know enough that this is a great book for beginers or Pyrographers who have been at it awhile  ,4,Positif,1
2816, I enjoyed reading it ,4,Positif,1
2817, I enjoyed this book very much even though it was written in the vernacular and I had to get used to that,5,Positif,1
2818, I finished it  but would never recommend it as it seemed amateurish and just down right dare,2,Negatif,0
2819, I had to return the book to hospice  but am buying a copy for our family to keep   ,4,Positif,1
2820, I have many vegan cookbooks  and I like them all  but this one of fantastic,5,Positif,1
2821, I have read ,2,Negatif,0
2822, I have skipped a lot  a boring story with a lot of stuffing and poorly developed characters ,2,Negatif,0
2823, I highly recommend this book  ,5,Positif,1
2824, I HIGHLY recommend this book to anyone who has suffered either chronic or acute trauma ,5,Positif,1
2825, I hope we choose wisely ,5,Positif,1
2826, I invite everyone who cares to join us by going to the Born Free USA website and becoming part of the next chapter in this amazing story  Thank you  Will,5,Positif,1
2827, I just got this cookbook and after looking through it I already love it  It is beautiful    With pictures on ever page   which is essential for me  These recipes are focused on helping you incorporate as much healthy food into your diet as possible,4,Positif,1
2828, I just now found it   worn  marked  and dog eared  It s usefull to me,5,Positif,1
2829, I just take this book with me ,5,Positif,1
2830, I kept laughing and couldn t concentrate on the story itself ,5,Positif,1
2831, I know how most people just seem to love this book it just is not for me ,2,Negatif,0
2832, I learned in the book and that itself was worth the cost of the book ,3,Positif,1
2833, I liked this book ,4,Positif,1
2834, I love everything about the books ,4,Positif,1
2835, I love everything she writes  ,4,Positif,1
2836, I love that this book comes in boardbook form,4,Positif,1
2837, I picked it up because a friend recommended it to me as being the best book for the law school application process  and was she right  ,5,Positif,1
2838, I really did not like this novel  ,1,Negatif,0
2839, I recommend it to anyone that has been in a similiar situation ,5,Positif,1
2840, I recommend reading the series in order for backstory and cohesion  especially the last two to three instalments ,4,Positif,1
2841, I recommend this book ,5,Positif,1
2842, I recycled it ,2,Negatif,0
2843, I returned the book ,1,Negatif,0
2844, I successfully made my first pair of socks using the pattern in the book,1,Negatif,0
2845, I suspect that what most people find so good about this book is the sheer number of people the author has spoken to in addition to the number of texts he has read,1,Negatif,0
2846, I want my money back ,1,Negatif,0
2847, I was dissapointed after read this book  ,2,Negatif,0
2848, I wasn t in love with the plot because it was fairly transparent but the ending was so flat that I was left really disappointed ,3,Negatif,0
2849, I will miss this book,4,Positif,1
2850, I will tell you that I read it out of the library first and enjoyed it well enough to want to own it ,4,Positif,1
2851, I would definitely recommend this    book to anyone who owns a home and has a mortgage  and I will be passing this book on to friends,4,Positif,1
2852, I would definitely recommend this book ,4,Positif,1
2853, I would highly recommend ,4,Positif,1
2854, I would like to read more of her books ,4,Positif,1
2855, I would not recommend buying this ,2,Negatif,0
2856, I would recommend reading that chapter first for its accessibility and accuracy in pointing out that the extra linguistic is as much linguistic as the linguistic ,5,Positif,1
2857, I would recommend this book as one of the books to have ,4,Positif,1
2858, I would recommend this book ,4,Positif,1
2859, I m disappointed by the lack of pictures of the food  ,2,Negatif,0
2860, I ve read the books and found them interesting ,1,Negatif,0
2861, I d recommend Coben s latest thriller  The Innocent over this book   ,4,Positif,1
2862, If you are at all interested in the topic  it is a must read ,4,Positif,1
2863, If you believe that  then you ll love his book Curt Steinmetz,4,Positif,1
2864, If you want to witness the true power of manson and is words  read this book,4,Positif,1
2865, If you re looking for a good read  and can keep an open mind that this is a STORY  I strongly encourage you to read this book  Harlan Coben is GOOD  ,4,Positif,1
2866, I m so grateful I found this book ,5,Positif,1
2867, In the book  Lam made ten predictions for the future of risk management  Ten years later  it is interesting to revisit his predictions and ask how many have come to pass ,5,Positif,1
2868, Incredible man  author  researcher  speaker  and role model ,4,Positif,1
2869, IS NOT A GOOD TEACHING MATERIAL  IT IS FOR SOMEONE WHO ALREADY KNOWS THE SCIENCE   ,2,Negatif,0
2870, It does seem to be somewhat interesting however ,3,Positif,1
2871, it has become my favorite way to read technical info like this ,3,Positif,1
2872, It really helped me figure out a way to resolve my longstanding pain  both physical and mental ,5,Positif,1
2873, It remains engaging and entertaining at the same time ,3,Positif,1
2874, It was a fun  light read to relax with ,3,Positif,1
2875, It was engaging  comprehensive and enjoyable to read ,3,Positif,1
2876, It was GREAT READING,3,Positif,1
2877, It was hard to get into ,1,Negatif,0
2878, It was recommended from another purchase I made on Amazon and the reviews are so great  ,4,Positif,1
2879, It s so much easier to read,3,Positif,1
2880, It s a beautiful cookbook    one that is sure to please both those who are new to vegan plant based eating and those who are already eating this way ,3,Positif,1
2881, It s a highly reccomended for child,5,Positif,1
2882, It s already in my Goodwill donation box ,5,Positif,1
2883, It s an easy read without excessive descriptive wordage  but with analogies that we all can relate to on a daily basis   This is a must read   ,3,Positif,1
2884, its excellence,3,Positif,1
2885, Just remember  this story is WONDERFUL ,3,Positif,1
2886, Just told me I should be grateful ,3,Positif,1
2887, Laughable fairytale ,3,Positif,1
2888, love Hamilton  so I just had to have this book  and I love it ,4,Positif,1
2889, Loved it ,3,Positif,1
2890, makes reading it even sweeter ,3,Positif,1
2891, no one really liked the book very much  A really so so book ,3,Positif,1
2892, Not too much happens in this book ,1,Negatif,0
2893, not what I was expecting   ,1,Negatif,0
2894, Not worth reading ,1,Negatif,0
2895, Now on to why this BOOK s THEORY is NOT necessarily all that great ,2,Negatif,0
2896, Overall though  this set is Highly Recommended  but the re releases of the first two films are better than the first two discs in this set ,2,Negatif,0
2897, Overall  I was disappointed ,2,Negatif,0
2898, Pick up this book and decide for yourself what you really think about this phenomenon,1,Negatif,0
2899, Please check it out ,1,Negatif,0
2900, Poor Writing,1,Negatif,0
2901, pretty repetitive ,2,Negatif,0
2902, rather this book does read like a novel and thus it is easlily digested and hard to stop reading,1,Positif,1
2903, Reading this book made me realize that what she was unconsciously crying out for was physical touch  I love this book,2,Positif,1
2904, Really good ,3,Positif,1
2905, recommend this book highly to my cooking class students  patients and anyone worried about getting Alzheimer s disease ,3,Positif,1
2906, Save your money and buy a more believable fiction book about unicorns ,2,Negatif,0
2907, She said she loved it and found it very informative  to the point that she asked for the follow up book  What to Expect the Second Year  when her baby turned    months ,2,Positif,1
2908, Since the book is about his experiences  this book is about how Mykel Board perceives Mongolia  The book is an enjoyable read and will be re read ,3,Positif,1
2909, Some of the ideas put forth by the author were simplistic at best  Otherwise  a pretty good book ,2,Positif,1
2910, superb  Highly  highly recommended ,3,Positif,1
2911, Thank you  JJ Smith  for introducing us to this deliciously healthy life change  Cheers ,3,Positif,1
2912, Thanks to the authors ,3,Negatif,0
2913, The author s variations are satisfactory substitutes,4,Positif,1
2914, the book has some great recipes  ,3,Positif,1
2915, The book may be great for children in other situations  but I think it sends the wrong message to adopted children ,4,Negatif,0
2916, The book was also half as long as most books that command the price asked  Shame on you  John Grisham  I ll never get those wasted hours of my life back ,1,Negatif,0
2917, The design of this book is great as well  Love  love  love it  ,5,Positif,1
2918, The first book was fun  this second book tho a light read has little of the magic that drew me to the series ,4,Positif,1
2919, The only book I ve ever picked up to read on my own was Harry Potter  but this book was amazing ,3,Positif,1
2920, The thing a like most about J R  Ward s books is you always get a secondary and sometimes a third story in one book  and all are really good ,3,Positif,1
2921, Their is no order to where the works are and poems  plays and stories are mixed in amongest one another  I would recommend to all,4,Positif,1
2922, There is nothing real but love   pointed out nicely in the book  The creator saw the flaw in his plan but also the strength of people to realize it for what it is and to determine their own future   ,3,Positif,1
2923, There was nothing really that captured my attention or inspired me in any way ,3,Negatif,0
2924, This book does do a wonderful job explaining how every life has a beginning and end  and how different lifetimes apply to different living things ,3,Positif,1
2925, This book is a brilliant scholarly study by a fine professional historian ,3,Positif,1
2926, This book is a fast but totally beautiful read ,3,Positif,1
2927, this book is a good high level illustration of what the major sleeves of Risk Management has to offer For the experienced risk professional  this is a bit too fundamental ,3,Negatif,0
2928, This book is a must read for anyone  with common sense ,4,Positif,1
2929, This book is full of great inspiration   motivation for kids   their parents to spend time together,4,Positif,1
2930, This book is genius ,5,Positif,1
2931, this book is wonderfully illustrated by that irreverent genius R Crumb ,2,Positif,1
2932, This book made me want to read again  Very enjoyable ,4,Positif,1
2933, This book opened my eyes to a new way of thinking about the world  ,4,Positif,1
2934, This book provides the evidence they fear  It is eye opening even to us optimists ,3,Positif,1
2935, this book will help bring you to where we sit today  minus who was fired or indicted this week  I d skip the audible version though ,3,Positif,1
2936, This book will probably appeal to those who read a lot and those who have always wanted to run a bookstore and have social events with writers and others in the book world  But  there just isn t much to the book  What s with all those characters who live on the island  but have nothing at all to do with the story line   I found the ending very disappointing  Guess I could say that about the book in general  Nice cover thoug,3,Negatif,0
2937, this book would be a wonderful addition to their processes to help the organization deal with change    ,3,Positif,1
2938, This is a book full of adventure and surprise and humor from a writer who is a cross between Davy Crockett and Oscar Wilde  Wonderfully entertaining ,3,Positif,1
2939, This is a wonderful book and I am so proud to have it in my public school library ,3,Positif,1
2940, This is an impressive work Very highly recommended ,3,Positif,1
2941, this is not a must read book ,1,Negatif,0
2942, This leads to a high turnover  allowing Wal Mart to keep wages low   It is deliberate Overall  an enlightening book ,2,Negatif,0
2943, this one floats well above the reader s plane of existence and just is not significantly clever to justify that departure from the planet ,1,Negatif,0
2944, This volume explores all aspects of the war  and  as such  is an incredible historical document as well as a fascinating read  Highly recommended ,3,Positif,1
2945, This was an excellent book ,3,Positif,1
2946, those are interested in that perspective,3,Positif,1
2947, To get a good idea of the Manson family  I would recommend that people read this book  ,3,Positif,1
2948, Vapid and boring,3,Negatif,0
2949, Very dissatisfied with the quality of this product ,1,Negatif,0
2950, Very low standards  ,3,Negatif,0
2951, We were very disappointed ,1,Negatif,0
2952, Well worth it ,3,Positif,1
2953, What a dissapointment ,1,Negatif,0
2954, What I did love about this book was Sola and Assail s story ,3,Positif,1
2955, Will probably throw it away ,3,Negatif,0
2956, Would not recommend,2,Negatif,0
2957, Yes  it s THAT good ,3,Positif,1
2958, You should definitely get this book   ,3,Positif,1
2959, You will not be disappointed ,3,Positif,1
2960, You will not regret it   Happy reading  ,3,Positif,1
2961, You re not gonna cure cancer with this,3,Negatif,0
2962, Boring to read ,3,Negatif,0
2963, But very depressing If this is how author sees it,3,Negatif,0
2964, Good reading if you have the desire and discipline to improve yourself ,3,Positif,1
2965, I can t imagine the humiliation she felt nor the awful boredom  This book was just not for me ,3,Negatif,0
2966, I didn t care for  after researching this  I realized it was the same story  Just not my kind of story ,3,Negatif,0
2967, I didn t like the ending either ,3,Negatif,0
2968, I was so disappointed in the way it ended      like  WTF just happened  ,2,Negatif,0
2969, I m glad I read it but I don t really recommend it unless you re looking for something dark ,3,Negatif,0
2970, It was a difficult read   not because of the subject matter but because of the writing style ,1,Negatif,0
2971, There were chapters I felt rambled  filling pages perhaps  but not moving the story forward  ,3,Negatif,0
2972, Very disappointed ,2,Negatif,0
2973,  Highly recommended ,3,Positif,1
2974,   I enjoyed reading about the complex social hierarchies  I thought the Deep South was bad enough  but it s got nothing on the staggeringly rich society of Hong Kong and Shanghai  ,3,Negatif,0
2975,  Good information,3,Positif,1
2976,  Great board book ,3,Positif,1
2977,One of the best things I have done for my mental health has been from reading this book ,3,Positif,1
2978,  Seriously  a reader must have this,3,Positif,1
2979, A big disappointment after enjoying Kwan s earlier book ,3,Negatif,0
2980, Best of Luck  and remember you have to put in the work and although we are not counting calories  you will naturally take in less calories doing this and you have to get moving  science is science ,3,Positif,1
2981, Books like this do a disservice to the reader and the many authors who make thoughtful contributions  I,1,Negatif,0
2982, Buy the book  Trust me    You will feel empowered if you read both books and follow the instructions  YOU CAN DO THIS  ,4,Positif,1
2983, Excellent book  ,4,Positif,1
2984, Highly recommend ,5,Positif,1
2985, I believe I have made the right decision for ordering this book and getting an even better one instead ,4,Positif,1
2986, I work with many people who are suffering from their past  I just opened a new business that would greatly benefit from this book  I would greatly appreciate to have a free copy ,4,Positif,1
2987, If you believe anything in this book  I have a bridge you would want to buy ,4,Negatif,0
2988, I m disappointed  What a shoddy product ,2,Negatif,0
2989, In short  I can t recommend the book   The book and eating habits I recommend is by Dr  Chanh Tran Tien  writing about Ideal Protein ,1,Negatif,0
2990, Sadly when I first opened the book  the front cover nearly separated from the rest of the book  showing the mesh netting  Not what you expect from a hardcover book ,3,Negatif,0
2991, So disappointed ,3,Negatif,0
2992, Thank You JJ for working so hard to supply us with the knowledge we need to change our lives   God Bless  ,5,Positif,1
2993, Thank you so much for this book  ,4,Positif,1
2994, The book has been popular with our friends and coworkers   ,3,Positif,1
2995, This book is so dense and brilliant and I m eager to dive into every page ,4,Positif,1
2996, This book represents a quantum leap forward toward literary greatness for this author  The characters are exquisitely developed  The plot lines are woven together brilliantly  ,3,Negatif,0
2997, This book was a waste of money  even at the used price ,3,Negatif,0
2998, This book  written with his son and his son s wife is his last act and completed by them is also a great credit to them as well ,4,Negatif,0
2999, Very interesting ,4,Positif,1
3000, Well done HC ,3,Positif,1
3001, What an excellent book   Everything   anything you want to know about childhood neglect to war trauma is covered ,3,Positif,1
3002, This book provides the evidence they fear  It is eye opening even to us optimists ,4,Positif,1
3003,Wow  This book gave me so much of what I never knew I was missing in the Dresden files series  For those of you worried that all of these stories are set between old books all I will say is have no fear there is more than one story set after Skin Games  Enjoy ,4,Positif,1
3004,And the author tells the stories light and relaxed  You can have a good time reading it ,4,Positif,1
3005,highly recommend  ,3,Positif,1
3006,I also recommend  my life with charles manson  by paul watkins  ,4,Positif,1
3007,I did not rate this book five stars because it does not give you the nuts and bolts of the program ,1,Negatif,0
3008,I feel great,3,Positif,1
3009, I highly reccomend this book,3,Positif,1
3010,I highly recommend this card for serious photography  and it is inexpensive as photo equipment goes ,3,Positif,1
3011,I reads like a good novel ,3,Positif,1
3012,I stongly suggest those professionals who are being involved in the ERP business to read this book,3,Positif,1
3013,I would definitely recommend this book to anyone trying to gain custody of their children ,3,Positif,1
3014,I ll get this book for both my nieces who are in their twenties and can benefit for Mari s humor and wisdom ,3,Positif,1
3015,There are treasures to be found in their letters  their musings in the margins of books they read  articles they clipped,3,Positif,1
3016,This book made me more proud to be a Pagan than I ve been in a long time ,4,Positif,1
3017,This book was a great choice ,3,Positif,1
3018,Worth reading for anyone who lived in the   s ,4,Positif,1
3019,not buying it  ,2,Negatif,0
3020,The Survivor s Guide to Family Happiness  I wanted Matchmaking for Beginners to never end  Once you read it  you ll understand why,5,Positif,1
3021,As the world s largest and most successful retailer there are many more interesting books,4,Positif,1
3022,Forever Free as I saw it in my teen years in book format  I believe  ,2,Negatif,0
3023,Hopefully  books like this may clear our minds about our own pagan origins and allow us to go forward with knowledge as a tool  rather than ignorance as a bliss ,3,Positif,1
3024,I have not seen or purchased the book  but merely wish to make readers aware of a possible issue ,4,Positif,1
3025,I m really glad I purchased the book,5,Positif,1
3026,Interesting book,4,Positif,1
3027,It does not tell you specifically what to do  ,5,Positif,1
3028,One wonders if this book might have slowed down our present White House occupant and his band of advisors if they had bothered to read it Probably not  ,2,Negatif,0
3029,Reading it is was whole another experience  I must bought another series  ,3,Positif,1
3030,Recommended as the best book I have yet read on the company  While it is predominantly historical  it explains many useful things about the company that are unavailable elsewhere  Also  there are wonderful histories about the retail trade ,4,Positif,1
3031, The book came in the mail last week so  before work  I sat down to give it a read,3,Negatif,0
3032, This beautiful  thoughtful collection is produced by a writer ,3,Negatif,0
3033, m so excited to take my students  mindset and learning to new heights  After attending the summer workshop  I was eagerly awaiting this book s release  Amazon did a great job in shipping it right on July   st  Thank you ,4,Positif,1
3034, When Never Comes  has touched every inch of my heart   Never thought a free book from Amazon could keep me reading for nearly    hours straight  Yes  you will need some Kleenex     I did ,5,Positif,1
3035, When we have a fact based worldview  we can see that the world is not as bad as it seems and we can see what we have to do to keep making it better   Statement from the book ,3,Positif,1
3036,All I have to say is greed   ,3,Positif,1
3037,  year old loves it ,4,Positif,1
3038, Amazing first read if you take it all in  And even better read any time after when needed in your life  A ,4,Positif,1
3039,  and   year old kids use this a lot and are becoming really good at drawing ,3,Positif,1
3040,   minutes of my life I wish I could get back ,3,Positif,1
3041,A  grizzly tale that will keep you turning the pages ,3,Positif,1
3042,A  must read  book,4,Positif,1
3043,A beautiful and easy to read ,3,Positif,1
3044,A beautiful book for one of the most groundbreaking moments in Broadway history,4,Positif,1
3045,A big let down ,2,Negatif,0
3046,A big part of the book pre supposes that any humanity centric course of action is tied to overflowing empathy  and I personally don t agree,2,Negatif,0
3047,A Big Thank You to Dr  Jerome Corsi for writing this book exposing the evil that lies hidden within our Government ,3,Positif,1
3048,A big waste of money ,2,Negatif,0
3049,A bit crazy the book ,2,Negatif,0
3050,a bit of a let down after this previous book,2,Negatif,0
3051,A bit plotting  many  many other epic  or fantasy  adventures are better written  inspiring  and carry important messages regarding morality and values  The authors intended purpose was muddied by a tale with stilts allegories  Disappointing  will not recommend ,2,Negatif,0
3052,A bit too much going adult at times  though with a mature theme  ,3,Negatif,0
3053,A book about a queer bunny  No thanks,2,Negatif,0
3054,A book for school  not my daughters fav ,2,Negatif,0
3055,a book that is definitely worth reading in this lifetime  Highly recommended,4,Positif,1
3056,A book to keep  and read over and over again ,4,Positif,1
3057,A book to reread gain  The author has good insight of the human character  Read this book you may recognize someone you know in the portrayals of the characters  Funny sad  and happy living,4,Positif,1
3058,A boring read,2,Negatif,0
3059,A BRILLIANT READ     ,4,Positif,1
3060,A charming book of love and tolerance with an extremely talented cast ,2,Negatif,0
3061,A chimp is of course an ape and NOT a monkey   COME ON   ,1,Negatif,0
3062,A complete waste of time ,1,Negatif,0
3063,a copyright infringement to defame VP Pence    it s pathetic,1,Negatif,0
3064,A delight to read  Wish there was a fourth book ,3,Negatif,0
3065,A disappointment  Very predictable  Too many incidents repeated  ,2,Negatif,0
3066,A disappointment  Was hoping for a summer page turner  but this did not do it  Characters and dialogue not realistic  but also not especially interesting  And plot nothing special  Also  far too much exposition  with the narrator just telling us stuff for long stretches  Ending meh  ,1,Negatif,0
3067,A fantastic book  highly recommend it ,4,Positif,1
3068,A fascinating book that could have used some editing ,3,Positif,1
3069,Wonderful book  And I ve ready a library full ,3,Positif,1
3070,A few antiquated words pictures  but overall a pretty fun product for my   year old,2,Negatif,0
3071,A few chapters in the book are highly interesting such as the rise  amp  fall of Gorbachev  clearing the myths about him   amp  conveying him as what a politician should be ,3,Positif,1
3072,A five star book  ,2,Positif,1
3073,A fresh  exciting translation of a classic tale ,3,Negatif,0
3074, The book is great  I highly recommend it ,4,Positif,1
3075,A friend recommended these Brighter Cards  I ordered several different card sets  shapes  letters  numbers  words  etc  and have been working them with my   year old,3,Positif,1
3076,A fun read ,1,Positif,1
3077,A good board book to add to your child s collection but very repetitive with little to look at on each page despite the change of animal  ,3,Negatif,0
3078,A good conclusion to Lou s story  Very enjoyable,5,Positif,1
3079,A good Joe PIckett tale ,3,Negatif,0
3080,A good perspective about love  Although I ve naturally communicated love through each of these languages before  I know most of you readers have too   but it draws emphasis on areas needing more focus  After you get complacent  it s easy to forget to do these things   it reinforces the idea that Love is a discipline ,1,Negatif,0
3081,A good read,4,Positif,1
3082,A Great Book,4,Positif,1
3083,A great book for a toddler ,4,Positif,1
3084,A great book to get an understanding of the art and science of smoking meat  Enjoyable to read and very informative ,3,Positif,1
3085,A great book to read to make your marriage better ,3,Positif,1
3086,A great book which simplifies the Buddhist approach to life and how to overcome and master suffering  and treat all life events  good or bad  the same  It is very similar to Eckart Tolle s The Power of Now  but slightly different in approach  Worth the read if you are into spirituality or going through a difficult period ,4,Positif,1
3087,A great book with a great message  And if you buy it the money goes to The Trevor Project  which helps prevent suicide among kids traumatized by people like Mike Pence who are hateful  ignorant Bigots ,5,Positif,1
3088,A great book  Enjoying content  Learning stuff  Great informative book ,5,Positif,1
3089,A great concept but the book doesn t show you step by step how to implement it,4,Positif,1
3090,A great history book that I highly recommend and that clearly helps us to understand why now Urss is governed like an authocracy by an ex kgb officer  Great book,5,Positif,1
3091,A great read  Not the usual type of book I choose to read  but it seemed like the best first reads option  I devoured it  Highly recommended ,5,Positif,1
3092,A great read ,5,Positif,1
3093,A great roundup in an understandable timeline  A few things I didn t know  and many that I did but all framed in context to the timeline  AnxIously waiting for the next volume ,5,Positif,1
3094,A Great  and more affordable alternative to buying I AM THAT  This book gives wonderful insights into the inner man  the self  the soul and the process of enlightenment  I found myself underlining major sections and going back to them again and again  Here s a clue for those of you who like to post something on your refrigerator or bulletin board as a reminder of things you can do to help your progress on the path  After reading thru the whole book  look again at pages    and     It s all right there  all you need to know do,5,Positif,1
3095,A hospital stay can be stressful  specifically for toddlers  ,1,Negatif,0
3096,A huge waste of time  Tedious rambling  ,1,Negatif,0
3097,A light hearted and fun romp through the lives  including some childhoods  of major Sopranos characters  Wonderful pictures  too  If you enjoy the human aspect of the series  this book is for you ,3,Positif,1
3098,A little boring and esoteric ,2,Negatif,0
3099,A little disappointed in the format ,2,Negatif,0
3100,a little hard for kids to follow,3,Negatif,0
3101,a little to much tech stuff    wanted more about his life     ,1,Positif,1
3102,A little too romance y for me  I was hoping for a bit more about Aspergers  Cute  but not my style ,3,Negatif,0
3103,A little too soapy  I had a hard time buying everything  but it sure was a fun way to escape ,2,Negatif,0
3104,A lot of content for the money  However  cd s and written material are not organized,1,Negatif,0
3105,A must read and a most uncanny at that ,3,Positif,1
3106,A must read for all those of us who take the time to watch the stars and wonder ,3,Positif,1
3107,A must read for anyone concerned about the fate of the United States   This is no witch hunt   This is factual research ,3,Positif,1
3108,A must read for every citizen ,4,Positif,1
3109,A MUST READ for any musician  and music educator ,3,Negatif,0
3110,A nice and easy read,3,Positif,1
3111,A nice book  I was hoping to use this as a family tool for my kids to help plan travels  But the reading level is above them  They still enjoy having us look at it with them but it wasn t what I was expecting ,4,Positif,1
3112,A nice thick book chock full of info for the student prepping for the ACT ,3,Positif,1
3113,a perfect beach read for those who like chic lit  fashion  tongue in cheek  This is a squeal to Crazy Rich Asians  They should be read in order ,4,Positif,1
3114,A perfectly wonderful story and I cant help but hope there might be a number    I am a Louisa Clark  and JoJo Moyes  fan ,4,Positif,1
3115,A portion of everyday life  Nothing much happens  Introduced to people  Living their lives  I read it fast  But I wasn t impressed by the story at all  Felt I ve read it in anne Tyler s books before ,1,Negatif,0
3116,A quick read and makes you appreciate today  If you like history you will enjoy this true story,4,Positif,1
3117,A quick  enjoyable read for those who like a good mystery set in America s modern West  Have fun reading ,2,Negatif,0
3118,A real page turner   Twists and moves with great velocity  keeping you engaged and wanting more  Excellent narrative with a well thought out plot ,3,Positif,1
3119,A really good book with a lot of surprises,3,Positif,1
3120,A Really Interesting Read   Definitely Worth It,3,Positif,1
3121,A really neat book with great ideas   The one drawback is that it states you can make the setups with the pieces included  along with your own basic pieces   I have over   gallons of legos from when my sons were little  but still lacked some pieces for my grandsons to complete some of the projects ,2,Positif,1
3122,A she too loves these  I think these are a must for every child ,4,Positif,1
3123,A smart  beautiful  talented woman subjugates herself to an egotistical  narcissistic  alcoholic  abusive man who just happens to be a famous writer  And since you know what comes next  it s pathetic to see how she coddles and pacifies him to keep the relationship going  It s too long and a bit of a slog to read  but it is a well researched novel about interesting characters and that time in history ,4,Positif,1
3124,A story about a woman going through life and adjustng herself to the people around her  Does she find her hqppy self  ,3,Negatif,0
3125,A story that had a surprise at each page   ,3,Positif,1
3126,A stupendous book,4,Positif,1
3127,A terrible  awful  no good  very bad novel ,2,Negatif,0
3128,A thorough study of the language but it needs more Italian text in the advanced section  More hearing the language in full would be useful ,3,Negatif,0
3129,A thoughtful review on why Oathbringer is  sadly  a disappointment,2,Negatif,0
3130,A True classic ,2,Positif,1
3131,A truly amazing program  I was one of the first to go on Dr  Gundry s program and lost    lbs  Once I eliminated all the white and beige stuff and started eating greens and raw foods  I lost the weight and became a healthy person again  My lab results were stellar  Thank you  my friend  for making me a lean and young woman again ,5,Positif,1
3132,A truly wonderful  rd installment,3,Negatif,0
3133,A very detailed and highly credible account of the MANY connections between the current President and those who surround him  and the Russian government oligarchy   This supplies all the details that are gradually coming out as the Muller investigation inexorably proceeds to do its assigned duties ,2,Negatif,0
3134,a very disappointing ending  Boo ,3,Negatif,0
3135,A very easy read  also an excellent reference to go back and look over anytime  ,3,Positif,1
3136,A very enjoyable read  although it felt like I was reading a movie   ,3,Positif,1
3137,A very fast read,3,Positif,1
3138,A very insightful book of the mind and body after trauma  ,4,Positif,1
3139,A very interesting book  Helps a person new to using a smoker ,5,Positif,1
3140,A waste of time unless you like reading catalogues of excess of the Lafitte Rothschild      variety  and delight in the name dropping of every designer  artist  architect  etc  worth having by billionaires  ,2,Negatif,0
3141,A weak link in a great series,3,Positif,1
3142,A well written book that is needed by all citizens of the United States at this point in history  Thank you for a timely product ,2,Positif,1
3143,A well researched and unbiased recounting of Trump s multi pronged contacts with Russia and people who have associated with the Russian state ,2,Positif,1
3144,A well researched and unbiased recounting of Trump s multi pronged contacts with Russia and people who have associated with the Russian state   Isikoff and Corn recount facts    not fake news gleaned from Fox News  talking heads    with precision and organization   I recommend this book to anyone who wants an historical account of the      election,3,Positif,1
3145,A wonderful book about a wonderful relationship ,3,Positif,1
3146,A wonderful children s book about the beauty of family and love ,3,Positif,1
3147,A wonderful study guide  Worked great to help my daughter raise her score  Highly recommend ,2,Positif,1
3148,A wonderful way to discuss that s is ok to love who you love  Be it a boy bunny  a girl bunny  or a stinkbug  And proceeds go to The Trevor Project and AIDS United  Bonus ,3,Positif,1
